company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_index,daily_rank,difficulty_class
OO,5474,2025-08-12,ORD,MBS,29.617680979700147,2,Difficult
UA,695,2025-08-12,ORD,SJU,29.573452966306984,3,Difficult
OO,5555,2025-08-12,ORD,MKE,29.342502323914132,4,Difficult
OO,5577,2025-08-12,ORD,JAX,29.220928219156033,5,Difficult
UA,291,2025-08-12,ORD,BDL,29.06599599091018,6,Difficult
UA,1905,2025-08-12,ORD,PIT,28.9841883600204,7,Difficult
UA,1974,2025-08-12,ORD,PWM,28.97345708076802,8,Difficult
UA,1335,2025-08-12,ORD,BUF,28.827808789729346,9,Difficult
OO,5790,2025-08-12,ORD,CRW,28.722950315418178,10,Difficult
UA,1269,2025-08-12,ORD,CLE,28.61774693261164,11,Difficult
UA,1655,2025-08-12,ORD,DCA,28.439348381724255,12,Difficult
UA,1616,2025-08-12,ORD,GRR,28.41438317709088,13,Difficult
UA,714,2025-08-12,ORD,MDT,28.393712559491235,14,Difficult
OO,5699,2025-08-12,ORD,SAV,28.39153496147925,15,Difficult
UA,2154,2025-08-12,ORD,ROC,28.375586263714407,16,Difficult
UA,953,2025-08-12,ORD,MUC,28.308095998810145,17,Difficult
UA,617,2025-08-12,ORD,CLT,28.28540715963024,18,Difficult
OO,5526,2025-08-12,ORD,ATW,28.255381244696633,19,Difficult
G7,4188,2025-08-12,ORD,GSO,28.23368509430697,20,Difficult
OO,5833,2025-08-12,ORD,DTW,28.209000927445306,21,Difficult
UA,118,2025-08-12,ORD,EDI,28.198665825395263,22,Difficult
UA,920,2025-08-12,ORD,LHR,28.19023633147633,23,Difficult
UA,2481,2025-08-12,ORD,SYR,28.176491034863094,24,Difficult
UA,2427,2025-08-12,ORD,CVG,28.174288467320665,25,Difficult
UA,907,2025-08-12,ORD,FRA,28.164641947711587,26,Difficult
UA,909,2025-08-12,ORD,AMS,28.163680281759667,27,Difficult
OO,5352,2025-08-12,ORD,CAK,28.158828813728732,28,Difficult
UA,1398,2025-08-12,ORD,ATL,28.14713207407377,29,Difficult
UA,2179,2025-08-12,ORD,SFO,28.13739878966277,30,Difficult
UA,1006,2025-08-12,ORD,LGA,28.059361240351098,31,Difficult
G7,4491,2025-08-12,ORD,CAE,28.057807342177345,32,Difficult
UA,987,2025-08-12,ORD,CDG,28.0017595058847,33,Difficult
UA,2865,2025-08-12,ORD,LGA,28.00062637331279,34,Difficult
G7,4463,2025-08-12,ORD,ABE,27.951390269264852,35,Difficult
UA,1583,2025-08-12,ORD,BWI,27.949010357763036,36,Difficult
UA,2147,2025-08-12,ORD,ALB,27.946968557972397,37,Difficult
UA,1967,2025-08-12,ORD,LAX,27.936438578607415,38,Difficult
UA,1776,2025-08-12,ORD,PHL,27.88762591774492,39,Difficult
UA,288,2025-08-12,ORD,SNN,27.830861763151628,40,Difficult
OO,5517,2025-08-12,ORD,PVD,27.829066533672787,41,Difficult
UA,1742,2025-08-12,ORD,JAX,27.823560590820616,42,Difficult
UA,349,2025-08-12,ORD,BTV,27.69712574189099,43,Difficult
YX,3402,2025-08-12,ORD,YOW,27.69575092432438,44,Difficult
UA,312,2025-08-12,ORD,CHS,27.668010470393344,45,Difficult
UA,2424,2025-08-12,ORD,RDU,27.638365764180765,46,Difficult
UA,2394,2025-08-12,ORD,DEN,27.62494305638426,47,Difficult
OO,5631,2025-08-12,ORD,DAY,27.589752221396964,48,Difficult
UA,1989,2025-08-12,ORD,BOS,27.539862029540007,49,Difficult
UA,2144,2025-08-12,ORD,YYZ,27.50953836741142,50,Difficult
UA,2144,2025-08-12,ORD,YYZ,27.500098701420995,51,Difficult
UA,2202,2025-08-12,ORD,IAH,27.48348672976384,52,Difficult
OO,5136,2025-08-12,ORD,DEC,26.30194112471266,53,Difficult
UA,1010,2025-08-12,ORD,DCA,24.943700489431496,54,Difficult
UA,1421,2025-08-12,ORD,FLL,24.01072483108118,55,Difficult
G7,4481,2025-08-12,ORD,GRR,23.780608505772854,56,Difficult
UA,2090,2025-08-12,ORD,MIA,23.585149903011555,57,Difficult
UA,1975,2025-08-12,ORD,ATL,23.476557358081006,58,Difficult
UA,1832,2025-08-12,ORD,CMH,23.34383809500079,59,Difficult
UA,2038,2025-08-12,ORD,BUF,23.254953832445302,60,Difficult
UA,611,2025-08-12,ORD,SFO,23.228227000763795,61,Difficult
G7,4380,2025-08-12,ORD,SYR,23.189017719094995,62,Difficult
UA,1306,2025-08-12,ORD,TPA,23.178177933688865,63,Difficult
UA,286,2025-08-12,ORD,CLE,23.14252136804411,64,Difficult
UA,1643,2025-08-12,ORD,SEA,23.141399847261646,65,Difficult
OO,5717,2025-08-12,ORD,DTW,23.125578400367427,66,Difficult
OO,5380,2025-08-12,ORD,MSY,23.120413846511827,67,Difficult
UA,2302,2025-08-12,ORD,BWI,23.090583058332186,68,Difficult
UA,1477,2025-08-12,ORD,PHX,22.999076569372395,69,Difficult
YX,3440,2025-08-12,ORD,YYZ,22.98480051443668,70,Difficult
UA,2280,2025-08-12,ORD,MCO,22.968585968385444,71,Difficult
UA,1252,2025-08-12,ORD,DCA,22.882436497789012,72,Difficult
UA,1823,2025-08-12,ORD,IAH,22.874154249035517,73,Difficult
OO,5726,2025-08-12,ORD,TYS,22.86748213113697,74,Difficult
G7,4184,2025-08-12,ORD,DAY,22.84942339485924,75,Difficult
YX,3421,2025-08-12,ORD,ROC,22.79369173527358,76,Difficult
UA,1740,2025-08-12,ORD,RSW,22.791675019999147,77,Difficult
UA,556,2025-08-12,ORD,CLT,22.774623452083066,78,Difficult
UA,2418,2025-08-12,ORD,PHL,22.737723430954095,79,Difficult
UA,1657,2025-08-12,ORD,LGA,22.635289309210194,80,Difficult
UA,563,2025-08-12,ORD,EWR,22.57833322872747,81,Difficult
YX,3536,2025-08-12,ORD,YUL,22.552878575717433,82,Difficult
UA,2361,2025-08-12,ORD,LAX,22.530224438771672,83,Difficult
UA,2071,2025-08-12,ORD,SAN,22.508140038401965,84,Difficult
YX,3498,2025-08-12,ORD,CVG,22.46161274900938,85,Difficult
UA,2067,2025-08-12,ORD,BOS,22.434852475421813,86,Difficult
UA,729,2025-08-12,ORD,DFW,22.41983216956514,87,Difficult
OO,5593,2025-08-12,ORD,MEM,22.414797336888093,88,Difficult
G7,4611,2025-08-12,ORD,MDT,22.388736004921007,89,Difficult
UA,791,2025-08-12,ORD,DEN,22.357291177693178,90,Difficult
YX,3700,2025-08-12,ORD,BNA,22.347560554431254,91,Difficult
UA,1996,2025-08-12,ORD,SJU,22.272074687681815,92,Difficult
UA,2232,2025-08-12,ORD,MSP,22.2534189982394,93,Difficult
UA,1068,2025-08-12,ORD,IAD,22.084978972897133,94,Difficult
UA,2369,2025-08-12,ORD,AUS,22.08478872060545,95,Difficult
UA,1778,2025-08-12,ORD,OMA,22.049916170371688,96,Difficult
UA,1851,2025-08-12,ORD,ALB,22.036569046415654,97,Difficult
UA,2011,2025-08-12,ORD,YVR,22.0033941562215,98,Difficult
UA,1297,2025-08-12,ORD,DFW,21.813140141667333,99,Difficult
UA,1599,2025-08-12,ORD,DEN,21.80714459026486,100,Difficult
UA,1620,2025-08-12,ORD,SEA,21.75998235944335,101,Difficult
UA,708,2025-08-12,ORD,MCI,21.734049355509228,102,Difficult
UA,490,2025-08-12,ORD,SAT,21.687801203778818,103,Difficult
UA,1387,2025-08-12,ORD,SFO,21.676445231136377,104,Difficult
UA,1413,2025-08-12,ORD,LGA,21.634388214406002,105,Difficult
UA,1933,2025-08-12,ORD,LAS,21.61691519358248,106,Difficult
OO,5292,2025-08-12,ORD,MTY,21.61550988922702,107,Difficult
OO,5375,2025-08-12,ORD,GRB,21.609673303286293,108,Difficult
OO,5821,2025-08-12,ORD,MKE,21.601037883382375,109,Difficult
UA,2691,2025-08-12,ORD,EWR,21.539202219175863,110,Difficult
G7,4529,2025-08-12,ORD,SGF,21.474739828216684,111,Difficult
OO,4778,2025-08-12,ORD,FAR,21.458776650811355,112,Difficult
UA,2684,2025-08-12,ORD,FCA,21.442770694204146,113,Difficult
UA,1414,2025-08-12,ORD,BOI,21.442239245537497,114,Difficult
UA,764,2025-08-12,ORD,YYC,21.2886460400182,115,Difficult
UA,275,2025-08-12,ORD,RAP,21.280562138820375,116,Difficult
G7,4504,2025-08-12,ORD,CHA,21.25223571476837,117,Difficult
YX,3668,2025-08-12,ORD,IND,21.229645171029297,118,Difficult
OO,5470,2025-08-12,ORD,GEG,21.188737523498872,119,Difficult
UA,2385,2025-08-12,ORD,MSO,21.182172395181023,120,Difficult
OO,5260,2025-08-12,ORD,FSD,21.143450124011636,121,Difficult
OO,5435,2025-08-12,ORD,BDL,21.130617752127463,122,Difficult
G7,4558,2025-08-12,ORD,XNA,21.10873551369967,123,Difficult
UA,1793,2025-08-12,ORD,MSP,21.079795062145525,124,Difficult
UA,2092,2025-08-12,ORD,LGA,21.07386854398095,125,Difficult
YX,3601,2025-08-12,ORD,YYZ,21.048426801662224,126,Difficult
OO,5444,2025-08-12,ORD,LIT,20.838446825902935,127,Difficult
OO,5108,2025-08-12,ORD,SLN,19.75609064491165,128,Difficult
UA,1859,2025-08-12,ORD,SNA,19.417746418882654,129,Difficult
UA,2278,2025-08-12,ORD,SEA,19.397760641861446,130,Difficult
UA,2652,2025-08-12,ORD,RSW,19.24689707005103,131,Difficult
UA,2172,2025-08-12,ORD,FAI,19.243757872418048,132,Difficult
G7,4518,2025-08-12,ORD,STL,19.23975493218864,133,Difficult
UA,929,2025-08-12,ORD,LHR,19.183420028272664,134,Difficult
UA,580,2025-08-12,ORD,PDX,19.104515088732875,135,Difficult
OO,5603,2025-08-12,ORD,FNT,19.036152719494062,136,Difficult
OO,5915,2025-08-12,ORD,LNK,18.987702910690512,137,Difficult
OO,4766,2025-08-12,ORD,OKC,18.951347074745836,138,Difficult
UA,374,2025-08-12,ORD,MSP,18.94897327996659,139,Difficult
UA,2658,2025-08-12,ORD,SMF,18.927683592988426,140,Difficult
UA,2417,2025-08-12,ORD,SAN,18.83793924070467,141,Difficult
UA,793,2025-08-12,ORD,DFW,18.791157348639924,142,Difficult
UA,1983,2025-08-12,ORD,LAX,18.759007513530396,143,Difficult
UA,1124,2025-08-12,ORD,IAH,18.734769675940353,144,Difficult
G7,4590,2025-08-12,ORD,MDT,18.703683294436203,145,Difficult
UA,422,2025-08-12,ORD,ATH,18.58686461923294,146,Difficult
UA,1785,2025-08-12,ORD,EWR,18.57865155962474,147,Difficult
UA,1347,2025-08-12,ORD,FLL,18.524688504948355,148,Difficult
UA,592,2025-08-12,ORD,JAC,18.52140666716769,149,Difficult
UA,1801,2025-08-12,ORD,DEN,18.48086161943598,150,Difficult
OO,5534,2025-08-12,ORD,OMA,18.369920533693293,151,Difficult
UA,1660,2025-08-12,ORD,SFO,18.347537722855048,152,Difficult
OO,5103,2025-08-12,ORD,JLN,18.00195372711323,153,Difficult
OO,5020,2025-08-12,ORD,FOD,17.994180839946353,154,Difficult
OO,5021,2025-08-12,ORD,SUX,17.92250415351437,155,Difficult
OO,4636,2025-08-12,ORD,SBN,17.681004615802166,156,Difficult
UA,1612,2025-08-12,ORD,MEM,17.545817183411007,157,Difficult
UA,343,2025-08-12,ORD,SFO,17.39781708678192,158,Difficult
OO,5568,2025-08-12,ORD,MLI,17.282854396344977,159,Medium
OO,5601,2025-08-12,ORD,FNT,17.205703512491713,160,Medium
OO,5729,2025-08-12,ORD,FNT,17.133969140282325,161,Medium
UA,1761,2025-08-12,ORD,FAT,17.064528149611505,162,Medium
UA,2113,2025-08-12,ORD,FSD,16.983744606639394,163,Medium
UA,2211,2025-08-12,ORD,SEA,16.944786245642092,164,Medium
OO,5038,2025-08-12,ORD,PLN,16.887619911807107,165,Medium
OO,5646,2025-08-12,ORD,ATW,16.88642505366394,166,Medium
UA,1710,2025-08-12,ORD,SMF,16.876354604983014,167,Medium
YX,3598,2025-08-12,ORD,SDF,16.83202541705697,168,Medium
OO,4792,2025-08-12,ORD,ROA,16.77704986352819,169,Medium
UA,1144,2025-08-12,ORD,ONT,16.749396917020253,170,Medium
OO,5362,2025-08-12,ORD,MKE,16.716016279102497,171,Medium
OO,4789,2025-08-12,ORD,FAR,16.704141523498862,172,Medium
UA,1403,2025-08-12,ORD,SLC,16.662844938383902,173,Medium
UA,1492,2025-08-12,ORD,CMH,16.66223116781752,174,Medium
OO,5737,2025-08-12,ORD,OMA,16.6011631857259,175,Medium
UA,2075,2025-08-12,ORD,TPA,16.536322186592333,176,Medium
UA,972,2025-08-12,ORD,BRU,16.471575707963098,177,Medium
G7,4406,2025-08-12,ORD,TVC,16.460595424465385,178,Medium
UA,265,2025-08-12,ORD,YYZ,16.453304192584763,179,Medium
OO,4748,2025-08-12,ORD,ATW,16.430500574573976,180,Medium
OO,5140,2025-08-12,ORD,CMX,16.42210782121859,181,Medium
UA,2677,2025-08-12,ORD,IAD,16.379236447978887,182,Medium
OO,5624,2025-08-12,ORD,LEX,16.372491030313146,183,Medium
UA,2039,2025-08-12,ORD,MCO,16.35811589975053,184,Medium
OO,5868,2025-08-12,ORD,YWG,16.309507742836587,185,Medium
OO,5344,2025-08-12,ORD,MBS,16.29181380996736,186,Medium
OO,5309,2025-08-12,ORD,FWA,16.287361146576878,187,Medium
UA,2200,2025-08-12,ORD,SEA,16.265536046755876,188,Medium
UA,2389,2025-08-12,ORD,RSW,16.259236539279115,189,Medium
UA,2426,2025-08-12,ORD,IAH,16.249678498074186,190,Medium
OO,5099,2025-08-12,ORD,CIU,16.184568003001043,191,Medium
UA,1495,2025-08-12,ORD,TVC,16.17720255450278,192,Medium
YX,3542,2025-08-12,ORD,YUL,16.164842030183717,193,Medium
OO,5272,2025-08-12,ORD,MSN,16.148576090858974,194,Medium
UA,1156,2025-08-12,ORD,MSY,16.14101983858809,195,Medium
UA,2629,2025-08-12,ORD,CLE,16.129612164171505,196,Medium
OO,5275,2025-08-12,ORD,DLH,16.120458482183587,197,Medium
UA,534,2025-08-12,ORD,EWR,16.08729311717028,198,Medium
UA,1811,2025-08-12,ORD,MSP,16.08140846712241,199,Medium
OO,5118,2025-08-12,ORD,PLN,16.0624561805494,200,Medium
OO,5026,2025-08-12,ORD,JST,16.045144823028625,201,Medium
UA,2343,2025-08-12,ORD,IND,16.042753781737588,202,Medium
UA,310,2025-08-12,ORD,MCI,16.026065045278514,203,Medium
UA,2497,2025-08-12,ORD,DTW,16.023827808971262,204,Medium
UA,2483,2025-08-12,ORD,IAH,15.990433729312867,205,Medium
UA,845,2025-08-12,ORD,GRU,15.98421983681774,206,Medium
UA,1324,2025-08-12,ORD,SFO,15.983162583518318,207,Medium
OO,5946,2025-08-12,ORD,RAP,15.95887509584665,208,Medium
G7,4185,2025-08-12,ORD,STL,15.956755007974937,209,Medium
UA,533,2025-08-12,ORD,OMA,15.950016140733025,210,Medium
OO,5251,2025-08-12,ORD,ASE,15.93821866105451,211,Medium
UA,2059,2025-08-12,ORD,PDX,15.928662994490411,212,Medium
G7,4458,2025-08-12,ORD,LIT,15.920232635317111,213,Medium
OO,5360,2025-08-12,ORD,MBS,15.910603908976631,214,Medium
OO,5274,2025-08-12,ORD,SBN,15.90888741275933,215,Medium
UA,380,2025-08-12,ORD,JAX,15.895318219816874,216,Medium
UA,1209,2025-08-12,ORD,EWR,15.893971142078748,217,Medium
OO,4712,2025-08-12,ORD,ELP,15.874011651551188,218,Medium
UA,2099,2025-08-12,ORD,IAH,15.862756035711328,219,Medium
OO,5125,2025-08-12,ORD,CMX,15.838373014475302,220,Medium
UA,944,2025-08-12,ORD,FRA,15.834732763243936,221,Medium
OO,5219,2025-08-12,ORD,GRB,15.825311144339299,222,Medium
UA,467,2025-08-12,ORD,CMH,15.817592980950156,223,Medium
UA,481,2025-08-12,ORD,RNO,15.807630604553582,224,Medium
UA,1491,2025-08-12,ORD,DFW,15.806062444656405,225,Medium
OO,5124,2025-08-12,ORD,EAU,15.804709376198039,226,Medium
UA,359,2025-08-12,ORD,MEX,15.80377466416693,227,Medium
UA,739,2025-08-12,ORD,BZN,15.802990461543928,228,Medium
UA,912,2025-08-12,ORD,KEF,15.795593664854419,229,Medium
OO,5499,2025-08-12,ORD,SBN,15.784004992399614,230,Medium
UA,1082,2025-08-12,ORD,PIT,15.778283368613128,231,Medium
UA,1030,2025-08-12,ORD,ABQ,15.775701818158575,232,Medium
OO,5437,2025-08-12,ORD,DLH,15.76779330119123,233,Medium
UA,602,2025-08-12,ORD,PHX,15.767344361017042,234,Medium
UA,1848,2025-08-12,ORD,ATL,15.764392945220646,235,Medium
UA,411,2025-08-12,ORD,DTW,15.760533847310432,236,Medium
UA,2488,2025-08-12,ORD,LGA,15.755099845244466,237,Medium
G7,4584,2025-08-12,ORD,TUL,15.752446652824577,238,Medium
UA,777,2025-08-12,ORD,LAS,15.747563406943636,239,Medium
UA,1594,2025-08-12,ORD,ABQ,15.737726762019989,240,Medium
OO,5874,2025-08-12,ORD,PIA,15.730918275585157,241,Medium
YX,3571,2025-08-12,ORD,IND,15.729995553321613,242,Medium
G7,4571,2025-08-12,ORD,XNA,15.700884897042572,243,Medium
UA,468,2025-08-12,ORD,IAH,15.689720283478087,244,Medium
OO,5250,2025-08-12,ORD,BNA,15.682747729735947,245,Medium
UA,2333,2025-08-12,ORD,BWI,15.682420348554526,246,Medium
OO,5262,2025-08-12,ORD,LNK,15.680300856768861,247,Medium
UA,1580,2025-08-12,ORD,YVR,15.680275151439021,248,Medium
G7,4554,2025-08-12,ORD,GRB,15.67445316604662,249,Medium
OO,5607,2025-08-12,ORD,TUS,15.674271743851603,250,Medium
G7,4186,2025-08-12,ORD,MLI,15.658308348401961,251,Medium
UA,609,2025-08-12,ORD,PHX,15.651150812153325,252,Medium
UA,1069,2025-08-12,ORD,DCA,15.641899529534253,253,Medium
UA,2005,2025-08-12,ORD,TYS,15.639445323628745,254,Medium
UA,1239,2025-08-12,ORD,ROC,15.63779235724988,255,Medium
OO,5763,2025-08-12,ORD,TUL,15.633858191007906,256,Medium
UA,2201,2025-08-12,ORD,MCO,15.631690227621503,257,Medium
OO,5314,2025-08-12,ORD,LNK,15.625996941190627,258,Medium
UA,2254,2025-08-12,ORD,PDX,15.624663511873418,259,Medium
OO,5852,2025-08-12,ORD,HSV,15.619433711632583,260,Medium
UA,2148,2025-08-12,ORD,SAT,15.60154768173892,261,Medium
G7,4552,2025-08-12,ORD,DAY,15.600432199845516,262,Medium
UA,1564,2025-08-12,ORD,MSP,15.59904096999298,263,Medium
UA,2364,2025-08-12,ORD,CMH,15.58967182657376,264,Medium
UA,1182,2025-08-12,ORD,SJC,15.588831693435537,265,Medium
UA,2225,2025-08-12,ORD,PHX,15.576230558288431,266,Medium
OO,5138,2025-08-12,ORD,MGW,15.575002716199924,267,Medium
OO,4645,2025-08-12,ORD,FWA,15.56744800482986,268,Medium
UA,1909,2025-08-12,ORD,TVC,15.565506088416797,269,Medium
UA,2616,2025-08-12,ORD,PDX,15.55937004822489,270,Medium
UA,2465,2025-08-12,ORD,ORF,15.5520698299145,271,Medium
G7,4574,2025-08-12,ORD,YOW,15.549494368927604,272,Medium
UA,2133,2025-08-12,ORD,EWR,15.545471188582194,273,Medium
UA,2640,2025-08-12,ORD,DCA,15.544358412372903,274,Medium
UA,1872,2025-08-12,ORD,MSP,15.536830565965898,275,Medium
UA,1215,2025-08-12,ORD,ANC,15.532904099127276,276,Medium
OO,5290,2025-08-12,ORD,BOI,15.52678685344697,277,Medium
UA,1920,2025-08-12,ORD,LAS,15.52639304338703,278,Medium
UA,1273,2025-08-12,ORD,SFO,15.522874038936305,279,Medium
UA,1803,2025-08-12,ORD,DEN,15.519205300489686,280,Medium
UA,307,2025-08-12,ORD,COS,15.517386941164386,281,Medium
UA,1842,2025-08-12,ORD,SAN,15.514434294749742,282,Medium
G7,4599,2025-08-12,ORD,BHM,15.509425632625337,283,Medium
UA,1044,2025-08-12,ORD,LAX,15.497871915271233,284,Medium
UA,2494,2025-08-12,ORD,MCI,15.490649040701587,285,Medium
UA,476,2025-08-12,ORD,CVG,15.489741929033043,286,Medium
UA,2155,2025-08-12,ORD,LAX,15.482323634418304,287,Medium
UA,1658,2025-08-12,ORD,EWR,15.481656846953271,288,Medium
UA,758,2025-08-12,ORD,EWR,15.478354760822466,289,Medium
OO,5215,2025-08-12,ORD,LNK,15.47053255491018,290,Medium
UA,2182,2025-08-12,ORD,PHL,15.467483496422755,291,Medium
UA,786,2025-08-12,ORD,BTV,15.463773110972173,292,Medium
UA,2862,2025-08-12,ORD,IAD,15.457471608184159,293,Medium
G7,4549,2025-08-12,ORD,MLI,15.457322235518742,294,Medium
UA,2665,2025-08-12,ORD,IAH,15.456040191583847,295,Medium
UA,1834,2025-08-12,ORD,TPA,15.45525265736024,296,Medium
UA,2430,2025-08-12,ORD,BNA,15.454916415455056,297,Medium
UA,445,2025-08-12,ORD,ANC,15.45405874808274,298,Medium
UA,2323,2025-08-12,ORD,MCO,15.450723752580389,299,Medium
OO,5819,2025-08-12,ORD,DLH,15.449112467338106,300,Medium
OO,4739,2025-08-12,ORD,GRB,15.44749249430982,301,Medium
UA,1448,2025-08-12,ORD,BUF,15.445895766783686,302,Medium
UA,2618,2025-08-12,ORD,STL,15.44412271194569,303,Medium
UA,767,2025-08-12,ORD,DEN,15.438520386962942,304,Medium
UA,1634,2025-08-12,ORD,IAD,15.437483337868565,305,Medium
UA,2370,2025-08-12,ORD,BOS,15.435863985472176,306,Medium
G7,4563,2025-08-12,ORD,FSD,15.419595330464004,307,Medium
G7,4542,2025-08-12,ORD,LIT,15.41267527201179,308,Medium
UA,2628,2025-08-12,ORD,BNA,15.410843829644516,309,Medium
UA,576,2025-08-12,ORD,LAX,15.41039042620704,310,Medium
G7,4585,2025-08-12,ORD,DAY,15.409299544255889,311,Medium
OO,5427,2025-08-12,ORD,PIA,15.384707409339669,312,Medium
UA,2666,2025-08-12,ORD,DEN,15.377753132896313,313,Medium
UA,247,2025-08-12,ORD,OMA,15.37178839221246,314,Medium
UA,2440,2025-08-12,ORD,LAS,15.365817019012276,315,Medium
G7,4425,2025-08-12,ORD,GRR,15.363863347565154,316,Medium
UA,1525,2025-08-12,ORD,AUS,15.36168895701426,317,Easy
UA,1314,2025-08-12,ORD,IAH,15.355350260761242,318,Easy
UA,1923,2025-08-12,ORD,CID,15.352136193223732,319,Easy
UA,1113,2025-08-12,ORD,ALB,15.351264027629064,320,Easy
OO,4791,2025-08-12,ORD,SBN,15.347279885571286,321,Easy
UA,2337,2025-08-12,ORD,IAD,15.344791692087858,322,Easy
OO,5094,2025-08-12,ORD,RHI,15.343766764876058,323,Easy
UA,2683,2025-08-12,ORD,SAN,15.343423170440317,324,Easy
OO,5748,2025-08-12,ORD,YWG,15.340830575666786,325,Easy
UA,1377,2025-08-12,ORD,MYR,15.339913772995894,326,Easy
OO,5841,2025-08-12,ORD,MEM,15.339738307336248,327,Easy
OO,5269,2025-08-12,ORD,PIA,15.332956280926894,328,Easy
UA,1708,2025-08-12,ORD,CLE,15.330714586822808,329,Easy
UA,1538,2025-08-12,ORD,SAV,15.330274123159679,330,Easy
UA,2040,2025-08-12,ORD,DEN,15.31755571890496,331,Easy
UA,1316,2025-08-12,ORD,SRQ,15.315892620506263,332,Easy
UA,224,2025-08-12,ORD,BZN,15.308386937435506,333,Easy
YX,3569,2025-08-12,ORD,DTW,15.306109547235597,334,Easy
UA,1980,2025-08-12,ORD,LGA,15.30429495695238,335,Easy
UA,1502,2025-08-12,ORD,RDU,15.301732714936739,336,Easy
UA,1577,2025-08-12,ORD,SFO,15.298181885999263,337,Easy
UA,219,2025-08-12,ORD,HNL,15.290288256300027,338,Easy
UA,881,2025-08-12,ORD,HND,15.28819887620427,339,Easy
UA,2100,2025-08-12,ORD,SLC,15.283089456057548,340,Easy
YX,3551,2025-08-12,ORD,SDF,15.277719357172739,341,Easy
G7,4387,2025-08-12,ORD,CID,15.2769519742403,342,Easy
UA,980,2025-08-12,ORD,DUB,15.276493749201444,343,Easy
UA,587,2025-08-12,ORD,YUL,15.272811651567364,344,Easy
UA,1363,2025-08-12,ORD,LAX,15.27130885944744,345,Easy
UA,2138,2025-08-12,ORD,LGA,15.264643346094378,346,Easy
UA,1830,2025-08-12,ORD,DSM,15.259738042804377,347,Easy
UA,466,2025-08-12,ORD,DCA,15.252609614749591,348,Easy
UA,1815,2025-08-12,ORD,MSY,15.251884039531701,349,Easy
OO,4809,2025-08-12,ORD,ICT,15.25187465527641,350,Easy
UA,561,2025-08-12,ORD,MCI,15.245398008090632,351,Easy
UA,1485,2025-08-12,ORD,SEA,15.239620461260516,352,Easy
YX,3690,2025-08-12,ORD,IND,15.234875140784776,353,Easy
OO,5289,2025-08-12,ORD,CRW,15.234310343960244,354,Easy
YX,3603,2025-08-12,ORD,CMH,15.22644202679685,355,Easy
UA,1741,2025-08-12,ORD,JAC,15.225249297028254,356,Easy
UA,1361,2025-08-12,ORD,STL,15.22101039746692,357,Easy
UA,2195,2025-08-12,ORD,BDL,15.215219883892134,358,Easy
UA,2657,2025-08-12,ORD,IAH,15.214813975180402,359,Easy
UA,1857,2025-08-12,ORD,MIA,15.213797926013099,360,Easy
UA,1304,2025-08-12,ORD,LAS,15.203751569378626,361,Easy
OO,5280,2025-08-12,ORD,DSM,15.202319986391377,362,Easy
YX,3694,2025-08-12,ORD,ROC,15.20071997506592,363,Easy
UA,503,2025-08-12,ORD,DEN,15.198944878092302,364,Easy
OO,5843,2025-08-12,ORD,ECP,15.198925481111026,365,Easy
OO,4780,2025-08-12,ORD,CAK,15.197908883763425,366,Easy
YX,3614,2025-08-12,ORD,MCI,15.19660336826964,367,Easy
OO,5795,2025-08-12,ORD,TUL,15.194884583448518,368,Easy
UA,2137,2025-08-12,ORD,SLC,15.191568396022195,369,Easy
OO,5353,2025-08-12,ORD,GRR,15.189499857784854,370,Easy
UA,2635,2025-08-12,ORD,CLT,15.189166218414835,371,Easy
UA,752,2025-08-12,ORD,DCA,15.182211147482356,372,Easy
UA,1775,2025-08-12,ORD,FLL,15.178819221554788,373,Easy
UA,1270,2025-08-12,ORD,PUJ,15.173101716347587,374,Easy
UA,1301,2025-08-12,ORD,ICT,15.17216867410222,375,Easy
G7,4588,2025-08-12,ORD,MDT,15.16172591404754,376,Easy
UA,2609,2025-08-12,ORD,SNA,15.159531216234045,377,Easy
UA,2649,2025-08-12,ORD,EWR,15.155757636196418,378,Easy
UA,2378,2025-08-12,ORD,LAX,15.153477868312077,379,Easy
UA,1693,2025-08-12,ORD,DCA,15.151936180251335,380,Easy
UA,1041,2025-08-12,ORD,GRR,15.150363874132603,381,Easy
YX,3718,2025-08-12,ORD,MSN,15.141074793896859,382,Easy
YX,3523,2025-08-12,ORD,RIC,15.138409011322295,383,Easy
UA,970,2025-08-12,ORD,FCO,15.133473636055783,384,Easy
OO,5414,2025-08-12,ORD,MEM,15.131144493732565,385,Easy
UA,2290,2025-08-12,ORD,DFW,15.130793117251537,386,Easy
G7,4389,2025-08-12,ORD,CID,15.129365033606346,387,Easy
G7,4426,2025-08-12,ORD,BUF,15.127979507915047,388,Easy
OO,5234,2025-08-12,ORD,MKE,15.127818323556491,389,Easy
UA,1941,2025-08-12,ORD,CVG,15.126069930773614,390,Easy
UA,763,2025-08-12,ORD,PWM,15.112279247323137,391,Easy
UA,2189,2025-08-12,ORD,LGA,15.10993166590165,392,Easy
UA,3,2025-08-12,ORD,ZRH,15.106435067790816,393,Easy
OO,6004,2025-08-12,ORD,SUN,15.104907380617036,394,Easy
UA,2004,2025-08-12,ORD,SYR,15.104318851214948,395,Easy
UA,769,2025-08-12,ORD,BCN,15.102603848111196,396,Easy
